Date,Num_Coins
8/20/19,17885925
8/19/19,17885637.5
8/18/19,17883600
8/17/19,17882000
8/16/19,17880400
8/15/19,17878650
8/14/19,17876750
8/13/19,17874825
8/12/19,17872687.5
8/11/19,17871212.5
8/10/19,17869287.5
8/9/19,17867487.5
8/8/19,17865712.5
8/7/19,17863762.5
8/6/19,17861775
8/5/19,17859575
8/4/19,17858212.5
8/3/19,17855750
8/2/19,17852687.5
8/1/19,17851862.5
7/31/19,17849712.5
7/30/19,17847175
7/29/19,17845850
7/28/19,17843700
7/27/19,17841637.5
7/26/19,17839725
7/25/19,17836125
7/24/19,17835662.5
7/23/19,17833887.5
7/22/19,17830600
7/21/19,17830487.5
7/20/19,17828287.5
7/19/19,17825087.5
7/18/19,17824837.5
7/17/19,17823175
7/16/19,17821612.5
7/15/19,17819562.5
7/14/19,17817962.5
7/13/19,17815750
7/12/19,17814062.5
7/11/19,17812100
7/10/19,17810475
7/9/19,17808537.5
7/8/19,17806800
7/7/19,17804862.5
7/6/19,17802987.5
7/5/19,17800725
7/4/19,17797475
7/3/19,17796050
7/2/19,17794062.5
7/1/19,17791962.5
6/30/19,17790375
6/29/19,17786450
6/28/19,17786162.5
6/27/19,17783937.5
6/26/19,17780937.5
6/25/19,17780500
6/24/19,17778287.5
6/23/19,17775400
6/22/19,17773812.5
6/21/19,17772150
6/20/19,17769900
6/19/19,17768587.5
6/18/19,17766550
6/17/19,17764400
6/16/19,17762812.5
6/15/19,17761437.5
6/14/19,17758875
6/13/19,17757437.5
6/12/19,17755350
6/11/19,17753375
6/10/19,17752062.5
6/9/19,17750225
6/8/19,17747850
6/7/19,17746712.5
6/6/19,17744750
6/5/19,17742300
6/4/19,17740812.5
6/3/19,17738862.5
6/2/19,17736787.5
6/1/19,17735787.5
5/31/19,17733875
5/30/19,17731275
5/29/19,17730162.5
5/28/19,17728125
5/27/19,17725725
5/26/19,17723950
5/25/19,17721750
5/24/19,17720187.5
5/23/19,17718312.5
5/22/19,17714675
5/21/19,17714312.5
5/20/19,17712300
5/19/19,17709175
5/18/19,17708350
5/17/19,17706462.5
5/16/19,17703662.5
5/15/19,17702800
5/14/19,17700875
5/13/19,17698137.5
5/12/19,17696862.5
5/11/19,17694737.5
5/10/19,17692575
5/9/19,17691762.5
5/8/19,17689850
5/7/19,17687037.5
5/6/19,17686375
5/5/19,17684312.5
5/4/19,17681537.5
5/3/19,17681212.5
5/2/19,17679387.5
5/1/19,17675962.5
4/30/19,17674587.5
4/29/19,17673012.5
4/28/19,17670412.5
4/27/19,17668787.5
4/26/19,17667350
4/25/19,17664912.5
4/24/19,17663550
4/23/19,17661625
4/22/19,17659387.5
4/21/19,17658400
4/20/19,17656300
4/19/19,17653825
4/18/19,17652987.5
4/17/19,17650825
4/16/19,17648275
4/15/19,17647175
4/14/19,17645650
4/13/19,17642762.5
4/12/19,17642525
4/11/19,17640562.5
4/10/19,17637262.5
4/9/19,17636612.5
4/8/19,17635225
4/7/19,17631750
4/6/19,17631262.5
4/5/19,17629750
4/4/19,17626200
4/3/19,17625775
4/2/19,17624262.5
4/1/19,17622100
3/31/19,17620675
3/30/19,17618625
3/29/19,17617250
3/28/19,17615162.5
3/27/19,17613562.5
3/26/19,17611437.5
3/25/19,17609625
3/24/19,17608150
3/23/19,17605900
3/22/19,17604100
3/21/19,17602087.5
3/20/19,17600562.5
3/19/19,17598550
3/18/19,17596362.5
3/17/19,17593012.5
3/16/19,17592512.5
3/15/19,17590587.5
3/14/19,17587450
3/13/19,17586487.5
3/12/19,17584712.5
3/11/19,17581937.5
3/10/19,17581225
3/9/19,17579525
3/8/19,17576412.5
3/7/19,17575900
3/6/19,17574312.5
3/5/19,17572887.5
3/4/19,17570862.5
3/3/19,17569350
3/2/19,17567275
3/1/19,17565337.5
2/28/19,17563812.5
2/27/19,17561587.5
2/26/19,17559825
2/25/19,17557787.5
2/24/19,17556087.5
2/23/19,17554300
2/22/19,17552712.5
2/21/19,17550787.5
2/20/19,17548775
2/19/19,17547650
2/18/19,17545737.5
2/17/19,17543250
2/16/19,17541862.5
2/15/19,17539812.5
2/14/19,17537725
2/13/19,17536587.5
2/12/19,17534562.5
2/11/19,17532175
2/10/19,17530987.5
2/9/19,17529550
2/8/19,17526662.5
2/7/19,17525337.5
2/6/19,17523287.5
2/5/19,17521150
2/4/19,17519625
2/3/19,17517450
2/2/19,17515612.5
2/1/19,17514112.5
1/31/19,17512175
1/30/19,17510100
1/29/19,17508662.5
1/28/19,17506837.5
1/27/19,17504562.5
1/26/19,17503262.5
1/25/19,17501075
1/24/19,17499012.5
1/23/19,17497687.5
1/22/19,17495600
1/21/19,17493487.5
1/20/19,17492362.5
1/19/19,17490400
1/18/19,17487950
1/17/19,17487012.5
1/16/19,17485425
1/15/19,17482425
1/14/19,17482112.5
1/13/19,17480250
1/12/19,17476900
1/11/19,17476812.5
1/10/19,17474962.5
1/9/19,17471362.5
1/8/19,17470962.5
1/7/19,17468850
1/6/19,17465762.5
1/5/19,17465325
1/4/19,17463287.5
1/3/19,17460225
1/2/19,17459487.5
1/1/19,17457600
12/31/18,17454675
12/30/18,17453800
12/29/18,17451600
12/28/18,17449125
12/27/18,17447787.5
12/26/18,17445612.5
12/25/18,17443625
12/24/18,17441662.5
12/23/18,17438075
12/22/18,17437562.5
12/21/18,17435375
12/20/18,17432562.5
12/19/18,17431937.5
12/18/18,17430075
12/17/18,17427062.5
12/16/18,17426475
12/15/18,17425037.5
12/14/18,17421550
12/13/18,17421350
12/12/18,17419712.5
12/11/18,17418212.5
12/10/18,17416012.5
12/9/18,17415100
12/8/18,17413500
12/7/18,17411912.5
12/6/18,17410487.5
12/5/18,17408800
12/4/18,17407175
12/3/18,17404962.5
12/2/18,17404025
12/1/18,17402600
11/30/18,17401050
11/29/18,17399437.5
11/28/18,17398475
11/27/18,17397000
11/26/18,17395362.5
11/25/18,17393937.5
11/24/18,17392387.5
11/23/18,17390600
11/22/18,17388400
11/21/18,17387512.5
11/20/18,17386200
11/19/18,17384550
11/18/18,17382887.5
11/17/18,17381437.5
11/16/18,17379625
11/15/18,17377362.5
11/14/18,17376462.5
11/13/18,17374775
11/12/18,17371837.5
11/11/18,17371525
11/10/18,17369700
11/9/18,17368062.5
11/8/18,17366312.5
11/7/18,17364962.5
11/6/18,17363337.5
11/5/18,17360787.5
11/4/18,17359937.5
11/3/18,17358400
11/2/18,17355262.5
11/1/18,17354600
10/31/18,17352675
10/30/18,17349750
10/29/18,17348712.5
10/28/18,17346887.5
10/27/18,17344237.5
10/26/18,17343437.5
10/25/18,17341650
10/24/18,17338712.5
10/23/18,17338525
10/22/18,17336600
10/21/18,17333212.5
10/20/18,17332937.5
10/19/18,17331150
10/18/18,17327675
10/17/18,17327650
10/16/18,17325925
10/15/18,17324237.5
10/14/18,17322150
10/13/18,17320787.5
10/12/18,17319025
10/11/18,17316637.5
10/10/18,17315387.5
10/9/18,17313587.5
10/8/18,17311112.5
10/7/18,17310275
10/6/18,17308500
10/5/18,17305562.5
10/4/18,17305312.5
10/3/18,17303437.5
10/2/18,17300037.5
10/1/18,17299912.5
9/30/18,17297937.5
9/29/18,17294525
9/28/18,17294000
9/27/18,17292075
9/26/18,17288987.5
9/25/18,17288550
9/24/18,17286437.5
9/23/18,17283450
9/22/18,17282712.5
9/21/18,17280775
9/20/18,17277925
9/19/18,17277050
9/18/18,17275100
9/17/18,17272375
9/16/18,17271637.5
9/15/18,17269900
9/14/18,17266862.5
9/13/18,17266500
9/12/18,17264650
9/11/18,17261337.5
9/10/18,17260787.5
9/9/18,17259100
9/8/18,17255812.5
9/7/18,17255187.5
9/6/18,17253287.5
9/5/18,17250300
9/4/18,17249762.5
9/3/18,17248187.5
9/2/18,17244800
9/1/18,17244587.5
8/31/18,17242700
8/30/18,17239300
8/29/18,17238837.5
8/28/18,17237100
8/27/18,17233787.5
8/26/18,17232875
8/25/18,17230712.5
8/24/18,17228250
8/23/18,17227200
8/22/18,17225337.5
8/21/18,17222712.5
8/20/18,17221487.5
8/19/18,17219612.5
8/18/18,17217162.5
8/17/18,17215800
8/16/18,17213900
8/15/18,17211662.5
8/14/18,17209912.5
8/13/18,17208212.5
8/12/18,17206137.5
8/11/18,17204400
8/10/18,17200612.5
8/9/18,17200075
8/8/18,17198212.5
8/7/18,17195087.5
8/6/18,17194350
8/5/18,17192712.5
8/4/18,17189575
8/3/18,17188512.5
8/2/18,17186437.5
8/1/18,17184062.5
7/31/18,17182650
7/30/18,17180812.5
7/29/18,17178562.5
7/28/18,17177012.5
7/27/18,17175200
7/26/18,17173000
7/25/18,17171050
7/24/18,17167487.5
7/23/18,17166850
7/22/18,17164775
7/21/18,17161950
7/20/18,17160787.5
7/19/18,17158862.5
7/18/18,17156437.5
7/17/18,17154550
7/16/18,17152562.5
7/15/18,17150875
7/14/18,17149400
7/13/18,17147737.5
7/12/18,17145337.5
7/11/18,17144187.5
7/10/18,17142500
7/9/18,17139775
7/8/18,17138937.5
7/7/18,17136962.5
7/6/18,17134237.5
7/5/18,17133012.5
7/4/18,17131300
7/3/18,17128700
7/2/18,17128175
7/1/18,17126412.5
6/30/18,17123175
6/29/18,17122812.5
6/28/18,17120925
6/27/18,17117637.5
6/26/18,17117450
6/25/18,17115625
6/24/18,17112112.5
6/23/18,17111525
6/22/18,17109525
6/21/18,17106537.5
6/20/18,17105512.5
6/19/18,17103575
6/18/18,17101025
6/17/18,17099587.5
6/16/18,17097625
6/15/18,17095500
6/14/18,17093637.5
6/13/18,17091725
6/12/18,17089950
6/11/18,17088125
6/10/18,17086375
6/9/18,17084425
6/8/18,17083000
6/7/18,17081187.5
6/6/18,17078900
6/5/18,17077562.5
6/4/18,17073387.5
6/3/18,17073087.5
6/2/18,17071050
6/1/18,17067862.5
5/31/18,17067075
5/30/18,17064950
5/29/18,17062337.5
5/28/18,17061037.5
5/27/18,17059087.5
5/26/18,17056812.5
5/25/18,17055012.5
5/24/18,17051300
5/23/18,17051025
5/22/18,17049000
5/21/18,17045762.5
5/20/18,17045150
5/19/18,17043350
5/18/18,17040250
5/17/18,17039575
5/16/18,17037925
5/15/18,17034700
5/14/18,17033862.5
5/13/18,17032212.5
5/12/18,17029187.5
5/11/18,17028300
5/10/18,17026712.5
5/9/18,17023600
5/8/18,17022787.5
5/7/18,17021050
5/6/18,17018087.5
5/5/18,17017462.5
5/4/18,17015450
5/3/18,17012537.5
5/2/18,17011837.5
5/1/18,17010087.5
4/30/18,17007012.5
4/29/18,17006175
4/28/18,17004200
4/27/18,17001475
4/26/18,17000825
4/25/18,16999062.5
4/24/18,16995962.5
4/23/18,16995537.5
4/22/18,16993625
4/21/18,16990450
4/20/18,16989637.5
4/19/18,16987925
4/18/18,16984912.5
4/17/18,16983700
4/16/18,16981675
4/15/18,16979400
4/14/18,16977875
4/13/18,16976162.5
4/12/18,16973887.5
4/11/18,16972175
4/10/18,16968362.5
4/9/18,16968112.5
4/8/18,16966275
4/7/18,16962837.5
4/6/18,16962012.5
4/5/18,16960287.5
4/4/18,16957300
4/3/18,16956500
4/2/18,16954462.5
4/1/18,16951775
3/31/18,16950487.5
3/30/18,16948887.5
3/29/18,16946262.5
3/28/18,16944962.5
3/27/18,16943275
3/26/18,16940725
3/25/18,16939500
3/24/18,16937812.5
3/23/18,16935175
3/22/18,16934200
3/21/18,16932412.5
3/20/18,16929662.5
3/19/18,16928925
3/18/18,16926987.5
3/17/18,16924125
3/16/18,16923237.5
3/15/18,16921287.5
3/14/18,16918625
3/13/18,16917687.5
3/12/18,16915712.5
3/11/18,16913062.5
3/10/18,16911787.5
3/9/18,16910037.5
3/8/18,16907525
3/7/18,16906187.5
3/6/18,16904225
3/5/18,16902012.5
3/4/18,16900412.5
3/3/18,16896500
3/2/18,16896312.5
3/1/18,16894362.5
2/28/18,16890950
2/27/18,16890362.5
2/26/18,16888362.5
2/25/18,16885425
2/24/18,16884462.5
2/23/18,16882650
2/22/18,16879900
2/21/18,16878937.5
2/20/18,16876825
2/19/18,16874375
2/18/18,16873037.5
2/17/18,16871012.5
2/16/18,16868837.5
2/15/18,16867187.5
2/14/18,16865550
2/13/18,16863325
2/12/18,16861262.5
2/11/18,16857800
2/10/18,16857300
2/9/18,16855512.5
2/8/18,16852262.5
2/7/18,16852187.5
2/6/18,16850425
2/5/18,16846750
2/4/18,16845987.5
2/3/18,16843762.5
2/2/18,16841225
2/1/18,16839687.5
1/31/18,16837687.5
1/30/18,16835675
1/29/18,16834137.5
1/28/18,16832287.5
1/27/18,16830137.5
1/26/18,16828350
1/25/18,16824625
1/24/18,16824437.5
1/23/18,16822237.5
1/22/18,16819112.5
1/21/18,16817937.5
1/20/18,16813600
1/19/18,16813375
1/18/18,16811312.5
1/17/18,16808037.5
1/16/18,16807062.5
1/15/18,16805075
1/14/18,16802512.5
1/13/18,16801262.5
1/12/18,16799400
1/11/18,16797012.5
1/10/18,16794762.5
1/9/18,16791475
1/8/18,16790637.5
1/7/18,16788562.5
1/6/18,16785950
1/5/18,16784437.5
1/4/18,16782650
1/3/18,16780450
1/2/18,16778587.5
1/1/18,16774887.5
12/31/17,16774500
12/30/17,16772462.5
12/29/17,16769362.5
12/28/17,16768562.5
12/27/17,16766700
12/26/17,16763837.5
12/25/17,16762975
12/24/17,16761287.5
12/23/17,16758325
12/22/17,16757650
12/21/17,16755712.5
12/20/17,16752787.5
12/19/17,16752362.5
12/18/17,16750612.5
12/17/17,16747275
12/16/17,16746025
12/15/17,16743887.5
12/14/17,16741750
12/13/17,16739462.5
12/12/17,16736187.5
12/11/17,16735187.5
12/10/17,16733050
12/9/17,16730637.5
12/8/17,16728825
12/7/17,16725125
12/6/17,16724975
12/5/17,16722625
12/4/17,16719575
12/3/17,16718137.5
12/2/17,16714037.5
12/1/17,16713925
11/30/17,16711637.5
11/29/17,16708512.5
11/28/17,16707387.5
11/27/17,16705437.5
11/26/17,16703000
11/25/17,16701400
11/24/17,16699450
11/23/17,16697437.5
11/22/17,16695312.5
11/21/17,16691900
11/20/17,16691612.5
11/19/17,16689425
11/18/17,16686350
11/17/17,16685725
11/16/17,16683637.5
11/15/17,16680837.5
11/14/17,16679837.5
11/13/17,16678237.5
11/12/17,16676487.5
11/11/17,16675300
11/10/17,16674487.5
11/9/17,16672987.5
11/8/17,16669775
11/7/17,16669275
11/6/17,16667325
11/5/17,16664262.5
11/4/17,16663900
11/3/17,16662275
11/2/17,16660787.5
11/1/17,16658725
10/31/17,16656962.5
10/30/17,16655237.5
10/29/17,16653187.5
10/28/17,16651475
10/27/17,16650412.5
10/26/17,16647650
10/25/17,16646862.5
10/24/17,16644550
10/23/17,16642137.5
10/22/17,16640325
10/21/17,16636625
10/20/17,16636137.5
10/19/17,16633900
10/18/17,16631112.5
10/17/17,16629787.5
10/16/17,16627737.5
10/15/17,16625575
10/14/17,16623125
10/13/17,16620050
10/12/17,16619662.5
10/11/17,16617750
10/10/17,16614525
10/9/17,16614012.5
10/8/17,16612000
10/7/17,16608987.5
10/6/17,16607750
10/5/17,16605762.5
10/4/17,16603425
10/3/17,16602525
10/2/17,16600237.5
10/1/17,16597875
9/30/17,16596737.5
9/29/17,16595012.5
9/28/17,16592375
9/27/17,16590687.5
9/26/17,16588850
9/25/17,16586850
9/24/17,16585562.5
9/23/17,16583750
9/22/17,16581325
9/21/17,16579937.5
9/20/17,16577737.5
9/19/17,16575800
9/18/17,16574325
9/17/17,16572737.5
9/16/17,16570300
9/15/17,16568425
9/14/17,16564750
9/13/17,16564000
9/12/17,16561625
9/11/17,16559200
9/10/17,16557100
9/9/17,16553675
9/8/17,16553262.5
9/7/17,16551075
9/6/17,16548112.5
9/5/17,16546850
9/4/17,16542562.5
9/3/17,16542200
9/2/17,16540275
9/1/17,16537037.5
8/31/17,16536050
8/30/17,16534012.5
8/29/17,16531500
8/28/17,16530050
8/27/17,16528437.5
8/26/17,16526000
8/25/17,16525187.5
8/24/17,16523925
8/23/17,16522662.5
8/22/17,16520475
8/21/17,16519562.5
8/20/17,16518125
8/19/17,16514962.5
8/18/17,16514612.5
8/17/17,16512750
8/16/17,16509400
8/15/17,16508887.5
8/14/17,16506987.5
8/13/17,16503825
8/12/17,16503512.5
8/11/17,16501825
8/10/17,16500025
8/9/17,16498262.5
8/8/17,16496625
8/7/17,16492712.5
8/6/17,16492662.5
8/5/17,16490912.5
8/4/17,16487187.5
8/3/17,16486462.5
8/2/17,16484737.5
8/1/17,16481662.5
7/31/17,16480975
7/30/17,16479162.5
7/29/17,16476137.5
7/28/17,16475362.5
7/27/17,16473487.5
7/26/17,16470575
7/25/17,16469725
7/24/17,16467875
7/23/17,16465000
7/22/17,16463500
7/21/17,16461500
7/20/17,16459475
7/19/17,16457550
7/18/17,16453962.5
7/17/17,16453625
7/16/17,16451775
7/15/17,16448437.5
7/14/17,16448150
7/13/17,16446412.5
7/12/17,16442912.5
7/11/17,16442237.5
7/10/17,16440075
7/9/17,16437387.5
7/8/17,16435887.5
7/7/17,16433825
7/6/17,16431825
7/5/17,16430200
7/4/17,16428337.5
7/3/17,16426300
7/2/17,16426425
7/1/17,16420787.5
6/30/17,16419900
6/29/17,16417975
6/28/17,16415200
6/27/17,16414512.5
6/26/17,16412875
6/25/17,16409687.5
6/24/17,16409575
6/23/17,16407750
6/22/17,16404162.5
6/21/17,16404012.5
6/20/17,16402262.5
6/19/17,16400537.5
6/18/17,16398587.5
6/17/17,16396837.5
6/16/17,16395025
6/15/17,16393062.5
6/14/17,16391262.5
6/13/17,16389512.5
6/12/17,16387550
6/11/17,16385912.5
6/10/17,16384087.5
6/9/17,16381987.5
6/8/17,16380437.5
6/7/17,16376487.5
6/6/17,16376312.5
6/5/17,16374425
6/4/17,16370937.5
6/3/17,16370362.5
6/2/17,16367962.5
6/1/17,16365412.5
5/31/17,16364012.5
5/30/17,16359862.5
5/29/17,16359725
5/28/17,16357837.5
5/27/17,16354337.5
5/26/17,16353675
5/25/17,16351762.5
5/24/17,16348787.5
5/23/17,16347800
5/22/17,16345700
5/21/17,16343225
5/20/17,16342037.5
5/19/17,16339975
5/18/17,16337725
5/17/17,16336150
5/16/17,16334212.5
5/15/17,16332150
5/14/17,16330437.5
5/13/17,16326575
5/12/17,16326412.5
5/11/17,16324487.5
5/10/17,16321050
5/9/17,16320950
5/8/17,16319012.5
5/7/17,16315512.5
5/6/17,16314675
5/5/17,16312575
5/4/17,16309975
5/3/17,16308862.5
5/2/17,16307212.5
5/1/17,16304425
4/30/17,16303362.5
4/29/17,16301475
4/28/17,16298900
4/27/17,16297612.5
4/26/17,16295775
4/25/17,16293362.5
4/24/17,16292012.5
4/23/17,16290462.5
4/22/17,16287775
4/21/17,16286737.5
4/20/17,16284650
4/19/17,16282237.5
4/18/17,16281137.5
4/17/17,16279312.5
4/16/17,16276637.5
4/15/17,16275762.5
4/14/17,16273887.5
4/13/17,16271100
4/12/17,16270562.5
4/11/17,16268787.5
4/10/17,16265562.5
4/9/17,16264862.5
4/8/17,16262875
4/7/17,16259962.5
4/6/17,16259137.5
4/5/17,16257300
4/4/17,16254387.5
4/3/17,16253712.5
4/2/17,16251512.5
4/1/17,16248812.5
3/31/17,16247887.5
3/30/17,16246200
3/29/17,16243212.5
3/28/17,16242425
3/27/17,16240487.5
3/26/17,16237675
3/25/17,16236762.5
3/24/17,16235100
3/23/17,16232175
3/22/17,16231050
3/21/17,16229062.5
3/20/17,16226637.5
3/19/17,16225587.5
3/18/17,16223525
3/17/17,16221112.5
3/16/17,16219637.5
3/15/17,16217725
3/14/17,16215550
3/13/17,16214000
3/12/17,16212187.5
3/11/17,16209975
3/10/17,16208387.5
3/9/17,16206437.5
3/8/17,16204475
3/7/17,16202812.5
3/6/17,16200900
3/5/17,16198900
3/4/17,16197287.5
3/3/17,16195637.5
3/2/17,16193387.5
3/1/17,16191787.5
2/28/17,16189987.5
2/27/17,16187875
2/26/17,16186275
2/25/17,16182300
2/24/17,16181962.5
2/23/17,16179925
2/22/17,16176750
2/21/17,16176325
2/20/17,16174600
2/19/17,16171200
2/18/17,16171075
2/17/17,16169187.5
2/16/17,16165662.5
2/15/17,16165412.5
2/14/17,16163675
2/13/17,16160100
2/12/17,16159525
2/11/17,16157775
2/10/17,16154562.5
2/9/17,16154200
2/8/17,16152087.5
2/7/17,16149037.5
2/6/17,16148375
2/5/17,16146812.5
2/4/17,16143512.5
2/3/17,16143025
2/2/17,16141162.5
2/1/17,16137962.5
1/31/17,16136800
1/30/17,16134987.5
1/29/17,16132375
1/28/17,16131100
1/27/17,16129200
1/26/17,16126862.5
1/25/17,16125137.5
1/24/17,16123275
1/23/17,16121362.5
1/22/17,16119687.5
1/21/17,16115837.5
1/20/17,16115250
1/19/17,16112887.5
1/18/17,16110287.5
1/17/17,16108837.5
1/16/17,16106862.5
1/15/17,16104712.5
1/14/17,16102662.5
1/13/17,16099162.5
1/12/17,16098637.5
1/11/17,16096487.5
1/10/17,16093612.5
1/9/17,16092575
1/8/17,16090875
1/7/17,16088087.5
1/6/17,16087062.5
1/5/17,16085050
1/4/17,16082562.5
1/3/17,16081387.5
1/2/17,16079337.5
1/1/17,16077050
12/31/16,16075400
12/30/16,16073550
12/29/16,16071512.5
12/28/16,16069712.5
12/27/16,16065925
12/26/16,16065712.5
12/25/16,16063937.5
12/24/16,16060375
12/23/16,16060162.5
12/22/16,16058262.5
12/21/16,16054812.5
12/20/16,16054287.5
12/19/16,16052562.5
12/18/16,16049250
12/17/16,16048912.5
12/16/16,16047112.5
12/15/16,16045450
12/14/16,16043725
12/13/16,16042125
12/12/16,16038212.5
12/11/16,16039900
12/10/16,16035612.5
12/9/16,16032662.5
12/8/16,16032275
12/7/16,16030312.5
12/6/16,16027087.5
12/5/16,16026262.5
12/4/16,16024362.5
12/3/16,16021562.5
12/2/16,16020362.5
12/1/16,16018575
11/30/16,16016037.5
11/29/16,16014975
11/28/16,16013112.5
11/27/16,16010512.5
11/26/16,16009262.5
11/25/16,16007350
11/24/16,16004975
11/23/16,16003425
11/22/16,16001587.5
11/21/16,15999412.5
11/20/16,15998175
11/19/16,15996575
11/18/16,15993900
11/17/16,15992950
11/16/16,15990962.5
11/15/16,15988387.5
11/14/16,15986875
11/13/16,15984725
11/12/16,15982875
11/11/16,15980850
11/10/16,15977337.5
11/9/16,15976712.5
11/8/16,15974875
11/7/16,15971812.5
11/6/16,15970937.5
11/5/16,15969025
11/4/16,15966300
11/3/16,15965737.5
11/2/16,15963800
11/1/16,15960800
10/31/16,15960337.5
10/30/16,15958500
10/29/16,15955250
10/28/16,15954537.5
10/27/16,15952637.5
10/26/16,15949725
10/25/16,15948887.5
10/24/16,15947150
10/23/16,15944212.5
10/22/16,15943562.5
10/21/16,15941700
10/20/16,15938712.5
10/19/16,15937975
10/18/16,15936412.5
10/17/16,15933212.5
10/16/16,15932912.5
10/15/16,15931287.5
10/14/16,15929512.5
10/13/16,15927662.5
10/12/16,15926212.5
10/11/16,15924412.5
10/10/16,15922112.5
10/9/16,15921125
10/8/16,15919125
10/7/16,15916587.5
10/6/16,15915225
10/5/16,15913212.5
10/4/16,15911050
10/3/16,15909150
10/2/16,15905525
10/1/16,15905500
9/30/16,15903537.5
9/29/16,15900012.5
9/28/16,15899975
9/27/16,15898125
9/26/16,15894500
9/25/16,15894125
9/24/16,15891812.5
9/23/16,15888937.5
9/22/16,15888037.5
9/21/16,15886275
9/20/16,15883400
9/19/16,15882312.5
9/18/16,15880650
9/17/16,15877900
9/16/16,15876800
9/15/16,15875062.5
9/14/16,15872362.5
9/13/16,15871187.5
9/12/16,15869125
9/11/16,15866787.5
9/10/16,15865037.5
9/9/16,15863100
9/8/16,15861225
9/7/16,15859525
9/6/16,15857625
9/5/16,15855700
9/4/16,15854175
9/3/16,15851937.5
9/2/16,15850175
9/1/16,15848450
8/31/16,15846700
8/30/16,15844600
8/29/16,15842975
8/28/16,15841112.5
8/27/16,15839062.5
8/26/16,15837412.5
8/25/16,15835762.5
8/24/16,15833500
8/23/16,15832237.5
8/22/16,15830400
8/21/16,15827900
8/20/16,15826387.5
8/19/16,15824450
8/18/16,15822362.5
8/17/16,15820600
8/16/16,15819062.5
8/15/16,15816812.5
8/14/16,15815550
8/13/16,15813512.5
8/12/16,15811287.5
8/11/16,15809612.5
8/10/16,15807737.5
8/9/16,15805787.5
8/8/16,15804300
8/7/16,15802450
8/6/16,15800250
8/5/16,15798525
8/4/16,15794750
8/3/16,15794500
8/2/16,15792425
8/1/16,15789212.5
7/31/16,15788587.5
7/30/16,15786662.5
7/29/16,15783687.5
7/28/16,15783337.5
7/27/16,15781637.5
7/26/16,15780037.5
7/25/16,15778137.5
7/24/16,15776787.5
7/23/16,15775237.5
7/22/16,15772587.5
7/21/16,15771987.5
7/20/16,15770325
7/19/16,15767062.5
7/18/16,15766850
7/17/16,15765000
7/16/16,15761512.5
7/15/16,15761175
7/14/16,15759487.5
7/13/16,15757725
7/12/16,15755987.5
7/11/16,15754325
7/10/16,15752537.5
7/9/16,15750450
7/8/16,15747450
7/7/16,15743825
7/6/16,15739750
7/5/16,15736900
7/4/16,15733275
7/3/16,15728550
7/2/16,15725650
7/1/16,15721925
6/30/16,15717325
6/29/16,15714300
6/28/16,15710650
6/27/16,15706025
6/26/16,15703275
6/25/16,15699625
6/24/16,15695000
6/23/16,15692350
6/22/16,15688850
6/21/16,15683900
6/20/16,15681900
6/19/16,15677800
6/18/16,15672725
6/17/16,15669425
6/16/16,15665700
6/15/16,15661675
6/14/16,15658175
6/13/16,15654875
6/12/16,15650600
6/11/16,15647200
6/10/16,15643300
6/9/16,15639500
6/8/16,15635575
6/7/16,15631975
6/6/16,15628425
6/5/16,15624225
6/4/16,15617375
6/3/16,15617000
6/2/16,15613450
6/1/16,15610000
5/31/16,15606225
5/30/16,15603250
5/29/16,15599650
5/28/16,15595100
5/27/16,15592650
5/26/16,15589175
5/25/16,15584025
5/24/16,15582350
5/23/16,15578675
5/22/16,15572925
5/21/16,15569575
5/20/16,15566050
5/19/16,15561800
5/18/16,15559325
5/17/16,15555500
5/16/16,15550675
5/15/16,15548450
5/14/16,15544975
5/13/16,15539600
5/12/16,15537575
5/11/16,15534100
5/10/16,15528450
5/9/16,15526825
5/8/16,15522500
5/7/16,15517375
5/6/16,15514600
5/5/16,15510550
5/4/16,15506275
5/3/16,15502500
5/2/16,15495100
5/1/16,15494800
4/30/16,15490925
4/29/16,15483925
4/28/16,15483325
4/27/16,15479950
4/26/16,15476725
4/25/16,15472750
4/24/16,15469775
4/23/16,15466475
4/22/16,15461600
4/21/16,15459300
4/20/16,15455525
4/19/16,15450600
4/18/16,15446725
4/17/16,15443350
4/16/16,15439500
4/15/16,15435950
4/14/16,15432325
4/13/16,15428375
4/12/16,15424275
4/11/16,15420475
4/10/16,15417250
4/9/16,15412350
4/8/16,15406175
4/7/16,15404775
4/6/16,15401125
4/5/16,15395075
4/4/16,15393525
4/3/16,15389425
4/2/16,15383775
4/1/16,15382000
3/31/16,15378575
3/30/16,15375450
3/29/16,15372675
3/28/16,15367225
3/27/16,15361625
3/26/16,15359850
3/25/16,15356175
3/24/16,15350500
3/23/16,15348775
3/22/16,15345000
3/21/16,15339400
3/20/16,15338125
3/19/16,15334350
3/18/16,15330975
3/17/16,15328300
3/16/16,15324150
3/15/16,15319900
3/14/16,15317150
3/13/16,15316100
3/12/16,15312325
3/11/16,15306100
3/10/16,15301350
3/9/16,15295025
3/8/16,15293200
3/7/16,15289850
3/6/16,15283925
3/5/16,15282500
3/4/16,15278525
3/3/16,15272850
3/2/16,15271400
3/1/16,15267475
2/29/16,15264275
2/28/16,15261700
2/27/16,15257175
2/26/16,15253900
2/25/16,15250450
2/24/16,15246525
2/23/16,15243450
2/22/16,15239350
2/21/16,15236825
